method,cap_mode,input_id,attack_index,generation,diversity
random,query,4,4,154,14.37550163269043
random,query,4,4,155,14.44009780883789
random,query,4,4,156,14.37769603729248
random,query,4,4,157,14.380439758300781
random,query,4,4,158,14.423580169677734
random,query,4,4,159,14.280046463012695
random,query,4,4,160,14.327305793762207
random,query,4,4,161,14.315136909484863
random,query,4,4,162,14.295439720153809
random,query,4,4,163,14.280311584472656
random,query,4,4,164,14.288857460021973
random,query,4,4,165,14.373427391052246
random,query,4,4,166,14.31926441192627
random,query,4,4,167,14.336662292480469
random,query,4,4,168,14.378461837768555
random,query,4,4,169,14.342000007629395
random,query,4,4,170,14.289253234863281
random,query,4,4,171,14.3567476272583
random,query,4,4,172,14.420462608337402
