dynamic_acc,final_acc,mean_exit,threshold_exit1,threshold_exit2,threshold_exit3,threshold_exit4,exit1_rate,exit2_rate,exit3_rate,exit4_rate,exit5_rate,scale,offset
0.8895000219345093,0.890500009059906,3.3615000247955322,0.5,0.8332579926252365,0.9305,0.9305,0.07900000363588333,0.25949999690055847,0.1914999932050705,0.16099999845027924,0.3089999854564667,0.95,-0.01
0.890500009059906,0.890500009059906,3.4105000495910645,0.5,0.8432579926252365,0.9405,0.9405,0.07900000363588333,0.24950000643730164,0.1784999966621399,0.1679999977350235,0.32499998807907104,0.95,0.0
0.890500009059906,0.890500009059906,3.4704999923706055,0.5,0.8532579926252365,0.9505,0.9505,0.07900000363588333,0.2409999966621399,0.15600000321865082,0.1784999966621399,0.34549999237060547,0.95,0.01
0.890500009059906,0.890500009059906,3.5304999351501465,0.5,0.8632579926252365,0.9605,0.9605,0.07900000363588333,0.23100000619888306,0.1379999965429306,0.18449999392032623,0.3675000071525574,0.95,0.02
0.890999972820282,0.890500009059906,3.611999988555908,0.505,0.8732579926252365,0.9705,0.9705,0.07649999856948853,0.2199999988079071,0.11949999630451202,0.18299999833106995,0.4009999930858612,0.95,0.03
0.8889999985694885,0.890500009059906,3.2899999618530273,0.5,0.8154489924311638,0.9152499999999999,0.9152499999999999,0.07900000363588333,0.273499995470047,0.21400000154972076,0.14550000429153442,0.2879999876022339,0.975,-0.05
0.8889999985694885,0.890500009059906,3.328000068664551,0.5,0.8254489924311638,0.9252499999999999,0.9252499999999999,0.07900000363588333,0.26649999618530273,0.20100000500679016,0.15449999272823334,0.29899999499320984,0.975,-0.04
0.8895000219345093,0.890500009059906,3.381500005722046,0.5,0.8354489924311638,0.9352499999999999,0.9352499999999999,0.07900000363588333,0.25850000977516174,0.18150000274181366,0.164000004529953,0.31700000166893005,0.975,-0.03
0.890500009059906,0.890500009059906,3.440500020980835,0.5,0.8454489924311638,0.9452499999999999,0.9452499999999999,0.07900000363588333,0.24650000035762787,0.16500000655651093,0.17399999499320984,0.33550000190734863,0.975,-0.02
0.890500009059906,0.890500009059906,3.494999885559082,0.5,0.8554489924311638,0.9552499999999999,0.9552499999999999,0.07900000363588333,0.23999999463558197,0.14350000023841858,0.18199999630451202,0.3555000126361847,0.975,-0.01
0.890500009059906,0.890500009059906,3.560499906539917,0.5,0.8654489924311638,0.9652499999999999,0.9652499999999999,0.07900000363588333,0.2290000021457672,0.1264999955892563,0.1835000067949295,0.38199999928474426,0.975,0.0
0.890500009059906,0.890500009059906,3.6519999504089355,0.5,0.8754489924311638,0.97525,0.97525,0.07900000363588333,0.21699999272823334,0.1014999970793724,0.17800000309944153,0.4244999885559082,0.975,0.01
0.890999972820282,0.890500009059906,3.7755000591278076,0.5075,0.8854489924311638,0.98525,0.98525,0.07400000095367432,0.2094999998807907,0.06300000101327896,0.17399999499320984,0.4794999957084656,0.975,0.02
0.890500009059906,0.890500009059906,3.871000051498413,0.5175,0.8954489924311638,0.99,0.99,0.06800000369548798,0.20350000262260437,0.04899999871850014,0.148499995470047,0.531000018119812,0.975,0.03
0.8895000219345093,0.890500009059906,3.3984999656677246,0.5,0.8376399922370911,0.94,0.94,0.07900000363588333,0.25699999928474426,0.17350000143051147,0.16750000417232513,0.3230000138282776,1.0,-0.05
0.890500009059906,0.890500009059906,3.4614999294281006,0.5,0.8476399922370911,0.95,0.95,0.07900000363588333,0.24500000476837158,0.15549999475479126,0.17649999260902405,0.3440000116825104,1.0,-0.04
0.890500009059906,0.890500009059906,3.5230000019073486,0.5,0.8576399922370911,0.96,0.96,0.07900000363588333,0.23600000143051147,0.13500000536441803,0.18299999833106995,0.367000013589859,1.0,-0.03
0.890500009059906,0.890500009059906,3.5969998836517334,0.5,0.8676399922370911,0.97,0.97,0.07900000363588333,0.226500004529953,0.11299999803304672,0.18150000274181366,0.4000000059604645,1.0,-0.02
0.890500009059906,0.890500009059906,3.694499969482422,0.5,0.8776399922370911,0.98,0.98,0.07900000363588333,0.21299999952316284,0.08449999988079071,0.18150000274181366,0.44200000166893005,1.0,-0.01
