method,cap_mode,input_id,attack_index,generation,diversity
genetic,query,4,2,124,11.593725204467773
genetic,query,4,2,125,11.491571426391602
genetic,query,4,2,126,11.235954284667969
genetic,query,4,2,127,11.181676864624023
genetic,query,4,2,128,11.376443862915039
genetic,query,4,2,129,11.513442039489746
genetic,query,4,2,130,11.396236419677734
genetic,query,4,2,131,11.532323837280273
genetic,query,4,2,132,11.698829650878906
genetic,query,4,2,133,11.369409561157227
genetic,query,4,2,134,11.502555847167969
genetic,query,4,2,135,11.495963096618652
genetic,query,4,2,136,11.322785377502441
genetic,query,4,2,137,11.408658027648926
genetic,query,4,2,138,11.281991004943848
genetic,query,4,2,139,11.352398872375488
genetic,query,4,2,140,11.463939666748047
genetic,query,4,2,141,11.813444137573242
genetic,query,4,2,142,11.715424537658691
genetic,query,4,2,143,11.653777122497559
genetic,query,4,2,144,11.800793647766113
genetic,query,4,2,145,11.688979148864746
genetic,query,4,2,146,11.455892562866211
genetic,query,4,2,147,11.56518840789795
genetic,query,4,2,148,11.358110427856445
genetic,query,4,2,149,11.599085807800293
genetic,query,4,2,150,11.73720645904541
genetic,query,4,2,151,11.426462173461914
genetic,query,4,2,152,11.256879806518555
genetic,query,4,2,153,11.560771942138672
genetic,query,4,2,154,11.29141616821289
genetic,query,4,2,155,10.994274139404297
genetic,query,4,2,156,11.227758407592773
genetic,query,4,2,157,11.285614013671875
genetic,query,4,2,158,10.922599792480469
genetic,query,4,2,159,10.834578514099121
genetic,query,4,2,160,10.540586471557617
genetic,query,4,2,161,10.201796531677246
genetic,query,4,2,162,10.197848320007324
genetic,query,4,2,163,10.471312522888184
genetic,query,4,2,164,10.427891731262207
genetic,query,4,2,165,10.448087692260742
genetic,query,4,2,166,10.400114059448242
genetic,query,4,2,167,10.568709373474121
genetic,query,4,2,168,10.293469429016113
genetic,query,4,2,169,10.581135749816895
genetic,query,4,2,170,10.445342063903809
genetic,query,4,2,171,10.54244327545166
genetic,query,4,2,172,10.478596687316895
genetic,query,4,2,173,10.48892593383789
genetic,query,4,2,174,10.869382858276367
genetic,query,4,2,175,10.789623260498047
genetic,query,4,2,176,10.528813362121582
genetic,query,4,2,177,10.44940185546875
genetic,query,4,2,178,10.282870292663574
genetic,query,4,2,179,10.406227111816406
genetic,query,4,2,180,10.453414916992188
genetic,query,4,2,181,10.566385269165039
genetic,query,4,2,182,10.545125007629395
genetic,query,4,2,183,10.493295669555664
genetic,query,4,2,184,10.21521282196045
genetic,query,4,2,185,10.314872741699219
